4,2053073897,Sat Jun 06 03:10:05 PDT 2009,NO_QUERY,emailer,@opensearch ë³ë§?ìì?ì.  ì¤íë ¤ ì¤ìí ë´ì©ì? ë§ì?´ ëì¹ê³  ì ëë¡ í¸ìíì? ëª»íì§ ììë ê±±ì ìëë¤. ë¤ë¥¸ ë¶ë¤ë? ë§ì?´ í¸ìì? ì¬ë ¤ ì£¼ì¨ì¼ë©´ ì°¸ ì¢ìì? ê² ê°ìµëë¤.
0,2053105176,Sat Jun 06 03:17:32 PDT 2009,NO_QUERY,stormygt,work was horrible. so damn busy. why???WHY?????? sore now 
4,1794955231,Thu May 14 06:53:08 PDT 2009,NO_QUERY,sarah_zacefron,There's a party in my Tummy 
0,2179394526,Mon Jun 15 09:02:46 PDT 2009,NO_QUERY,length2mm,@somanybabes ARE U WORKING TMR?!? shit cathay shutter very heavy 
4,2015063212,Wed Jun 03 03:35:07 PDT 2009,NO_QUERY,_Lenchen_,"@teufl0302 @SteveBrunton Sweeties, i gotta go... Having dinner and eating lots of cake with my mom "
0,2047502457,Fri Jun 05 13:44:56 PDT 2009,NO_QUERY,DinoGoesRawr,@goodlemax hee yepp i have to go to cottage soon  grr.
0,2199382523,Tue Jun 16 17:25:20 PDT 2009,NO_QUERY,vanessasaywhaaa,@tromboneforhire nooope  its long gone. getting an iphone soon
4,1753400856,Sun May 10 01:27:23 PDT 2009,NO_QUERY,whitsundays,@TferThomas  We are both following and I don't think I have seen him online lol 
0,1980506557,Sun May 31 06:56:27 PDT 2009,NO_QUERY,discomaniac,i feel like i'm still in 7th grade. i hate this leveling up thang. if only we can just fail schoool &amp; stay 7thgrade forevahhhhh 
0,1969255104,Fri May 29 23:28:21 PDT 2009,NO_QUERY,BeeRob504,man!! oh wellthis was wasted gas...i need a life and a new place of residency....Tay + company = me and the sofa.... 
4,2177444679,Mon Jun 15 06:07:04 PDT 2009,NO_QUERY,Rozanne_,can go home now  YAY!!!!!!!!!!!
0,1998629697,Mon Jun 01 18:52:03 PDT 2009,NO_QUERY,bkepn,"just woke up, ive been asleep sine 4 hah. i dont feel good  &amp; the people i used to steal internet from, moved. so text (: instead of m ..."
0,2248322465,Fri Jun 19 20:26:34 PDT 2009,NO_QUERY,Joyz223,Shit! I lost my HK debit card 
0,1968239058,Fri May 29 21:02:13 PDT 2009,NO_QUERY,Queensowntalia,Saw Walk the Line tonight.Never heard much Cash before.I could definitely appreciate this.Why do I only &quot;discover&quot; artists after they die 
0,1827677663,Sun May 17 11:12:58 PDT 2009,NO_QUERY,Portabass,@elliotmacaluso I opened.... without you 
4,1833927523,Mon May 18 00:58:25 PDT 2009,NO_QUERY,GuinevereJo,@smile_o3o  I am going to be at your graduation!  I'll look for you at the reception! 
0,2297793861,Tue Jun 23 10:52:52 PDT 2009,NO_QUERY,kristeejo,@shadowfaerie ahhh i'll be driving to pick up hannah wed.  
0,2327534817,Thu Jun 25 08:28:12 PDT 2009,NO_QUERY,6firefly,Twitter is .... somehow borring... 
0,2284232385,Mon Jun 22 13:37:47 PDT 2009,NO_QUERY,davidpetersonh,"@pjraval They searched my person, too. One grabbed my stomach under my sweater. That's what I get for wearing a sweater in snowy weather. "
0,1974813267,Sat May 30 13:53:28 PDT 2009,NO_QUERY,magaliface,on my way to work.  ihop tonight with ezelle!
0,2190948506,Tue Jun 16 04:09:06 PDT 2009,NO_QUERY,JessicaPearman,http://vibejournal.com/jessica_art/ needs a new home 
4,1994013517,Mon Jun 01 11:16:38 PDT 2009,NO_QUERY,chelseamakela,@TeenVoices  Welcome love what you guys are doing  Check out http://www.chelseamakela.com
4,2187817053,Mon Jun 15 20:51:06 PDT 2009,NO_QUERY,kmeads,@AnaRevenant i still haven't figured it out lol 
0,1548318427,Fri Apr 17 20:37:29 PDT 2009,NO_QUERY,CFOServices,@GirlswithGoals I'm sorry to hear about the death of your beloved canine 
4,1835381021,Mon May 18 05:51:38 PDT 2009,NO_QUERY,megnshaw,@lizjuranek - i am pumped for neko case! you got me hooked and now she's coming to indy? wooooot. 
0,2067716535,Sun Jun 07 12:50:06 PDT 2009,NO_QUERY,dancer4lifex,*twisted.. gahh studying is making screw up my commercial 
4,2178167599,Mon Jun 15 07:17:46 PDT 2009,NO_QUERY,alyssasilcox,@BabiiBecca yeah idk im supposed to go back to escuela and do something but idk how long itl take. ill let chu know tho 
0,1997961747,Mon Jun 01 17:45:29 PDT 2009,NO_QUERY,erikadanyel24,Our red tail hawk has to go to a rehabilitater now 
0,1973938548,Sat May 30 12:07:35 PDT 2009,NO_QUERY,angelxx71,@anniegxxx can't think of him that way any more  or at least I try not to LOL
0,1834191909,Mon May 18 01:59:15 PDT 2009,NO_QUERY,raphka,watching lost and then i got to v=cover 150 pages 
0,2003672507,Tue Jun 02 06:57:11 PDT 2009,NO_QUERY,clayaaa,@ChristPA I really don't wanna be a vampire loving tween 
4,1999198787,Mon Jun 01 19:48:38 PDT 2009,NO_QUERY,Disabee,BEER!!! It's whats for dinner!! I wish you could watch people workout and get the same results? Oh well! 
4,1827673349,Sun May 17 11:12:24 PDT 2009,NO_QUERY,JustDanny,Take that back :O the Punk version to Rihanna's Disturbia is awesome   ... better than hers &lt;_&lt;
0,2059405445,Sat Jun 06 16:52:05 PDT 2009,NO_QUERY,paranoiattackk,"Okay, apparently I DIDN'T miss the deadline for JB m&amp;g's, but it would be kinda lame to win, I would feel really bad about it. "
0,2216222412,Wed Jun 17 19:11:50 PDT 2009,NO_QUERY,bijouboutique,@KatyLinda oh no  i thought both would be cool - guess i'm not cool w/ the 4yr olds lol
0,1824298166,Sun May 17 00:47:50 PDT 2009,NO_QUERY,ImSOposh,I guess alls well that ends well...I'm still single for the record lol. Leaving Cleveland will be bittersweet to 
4,1827445023,Sun May 17 10:43:31 PDT 2009,NO_QUERY,lizc2,June is now looknig like its gonna be a perfect month for gigs 
4,1970090650,Sat May 30 02:24:58 PDT 2009,NO_QUERY,9330,I got shutter shades yesterday and I'm still in L O V E with 'em! Yay! 
4,2182273330,Mon Jun 15 12:57:16 PDT 2009,NO_QUERY,MoLyVa89,"Just got my nails done and in two says ill be in Brooklyn, cant wait!!! "
0,2203443747,Tue Jun 16 23:45:12 PDT 2009,NO_QUERY,alicerydon,I need a hug...and less cynicism. It's making me depressed. 
4,1995677291,Mon Jun 01 13:52:22 PDT 2009,NO_QUERY,CharlieCake,@ijustine #gimmefailwhale  thx. 
0,2189700092,Tue Jun 16 00:40:50 PDT 2009,NO_QUERY,Nicolee09x,"@DanggItsDevin hahar, whaaat concert youu goiing too? man yourr lucky  youu couldnt go &amp;&amp; not geht me anything ahar. "
0,2298885807,Tue Jun 23 12:14:03 PDT 2009,NO_QUERY,blinkxxatl,@xPowxBangxBoomx dammiitt!! i wish i had MTV 
0,2261547070,Sat Jun 20 20:57:47 PDT 2009,NO_QUERY,inashlalaland,one month ago i was the most happiest person.. n now.. ijustwannadie 
4,1955928998,Thu May 28 20:52:22 PDT 2009,NO_QUERY,SpuffyCullen,finally saw Star Trek - it was awesome! hot guys + cool action + interesting storyline = great movie 
4,1573930134,Tue Apr 21 03:31:22 PDT 2009,NO_QUERY,fredchannel,@cksolutions  I guess because they still don't have basic stuff like social bookmarking. Can olny share by email. Still love picasa 
4,2018419297,Wed Jun 03 09:56:19 PDT 2009,NO_QUERY,kreativlink,@plainbananas Italian ice cream? Ohhhh.... want that with my cake! 
4,1970387738,Sat May 30 03:39:53 PDT 2009,NO_QUERY,Waldinho86,@sneadon whats crackin dude?! Everton for the FA Cup? 
0,2262838342,Sat Jun 20 23:20:43 PDT 2009,NO_QUERY,krisldavis,"crappy day turned awesome at work, only to come home to discover that my chico dog is sick "
4,2052790284,Sat Jun 06 02:01:59 PDT 2009,NO_QUERY,zafarali,@lacyleathers wow thanks for recomending me 
0,2216838047,Wed Jun 17 20:02:12 PDT 2009,NO_QUERY,Balasi,I am craving for japanese food 
0,2055380782,Sat Jun 06 09:12:40 PDT 2009,NO_QUERY,wholesick,@victoria_tweed opted for a corona - it was a mistake. my headache just got a million times worse 
4,1794503890,Thu May 14 05:57:54 PDT 2009,NO_QUERY,DollyObamaMama,@SherriEShepherd nothing like tradition handed down 
4,1880005438,Thu May 21 23:48:17 PDT 2009,NO_QUERY,myazhax,!freebsd jails-ing make me rockers 
4,1992498894,Mon Jun 01 08:51:07 PDT 2009,NO_QUERY,misweeetie,@WIGGINSCC  time can stop or slow wayyy down 
0,2230638095,Thu Jun 18 17:23:44 PDT 2009,NO_QUERY,soridicuLES,@Sadieozdesoy hopefully i'll feel better by tomorrow  i might have strep
4,1573615471,Tue Apr 21 02:00:59 PDT 2009,NO_QUERY,EkoEko_Azarak,@chriscuzzy Mermaids are almost extinct and should not be kept in captivity. And that's Disney's fault! Or so I heard! 
4,1468337652,Tue Apr 07 01:03:28 PDT 2009,NO_QUERY,zigdon,@zadr I want to try it sometime with an actual keyboard 
0,1986917523,Sun May 31 19:30:37 PDT 2009,NO_QUERY,FayeFoucault,MTV awards are not on in my area 
0,2215802062,Wed Jun 17 18:37:52 PDT 2009,NO_QUERY,inikia,On the phone with my baby. I miss him so much. 
4,1693534225,Sun May 03 22:52:01 PDT 2009,NO_QUERY,1planet1people,@BlokesLib Wow... I was just thinking of the time difference between us! You've already lived my tomorrow 
4,2071968359,Sun Jun 07 20:10:53 PDT 2009,NO_QUERY,graciexo7,http://twitpic.com/6vt0m go Cubs go!  he needs a name...
0,2181363433,Mon Jun 15 11:43:39 PDT 2009,NO_QUERY,tastefulcupcake,Omg my bff just said he wouldn't kiss me @NasVegas 
4,1822723568,Sat May 16 20:14:11 PDT 2009,NO_QUERY,Scyranth,@HalestormRocks what's up y'all! we've been rockin ur stuff here in OKC at da Katt! tune in at www.katt.com anytime! 
0,2016557030,Wed Jun 03 06:59:04 PDT 2009,NO_QUERY,AmyBella21, MOT didnt go v.well
4,1979032714,Sun May 31 01:22:02 PDT 2009,NO_QUERY,JenniePolkadot,"drinking wine from the bottle after playing some DDR, chilling with my broseph and listening to music "
4,2176324211,Mon Jun 15 03:33:35 PDT 2009,NO_QUERY,JohnnyDurham19,@danisanna oh wow! that picture is SO awesome!  &lt;3
4,1752532770,Sat May 09 22:11:20 PDT 2009,NO_QUERY,cagatorgirl,be sure to tell your Mom you love her and thank her for putting up with you! 
4,2050602763,Fri Jun 05 18:58:10 PDT 2009,NO_QUERY,rizapiza,Out at dinner with the family 
0,1994177368,Mon Jun 01 11:32:03 PDT 2009,NO_QUERY,kthomas5,Bigger! Bag broke jumping onto tube which then trapped my foot! Almost lost my flip flop 
4,1834652547,Mon May 18 03:44:29 PDT 2009,NO_QUERY,JonasFanJade,@JoeJGirl2009 Oh... cool... standing out... 
0,2261281815,Sat Jun 20 20:32:48 PDT 2009,NO_QUERY,LadyLawww,Work sucks when your here all day 
0,2245363011,Fri Jun 19 16:01:35 PDT 2009,NO_QUERY,Shawn0lee2,@DIVACANDICEM - Candice i dont mean to bother you but im really sad that u got released! 
0,1825255459,Sun May 17 05:00:12 PDT 2009,NO_QUERY,jennymeadow,has been driven indoors - away from her bedding plants - by the rain  
0,2047667145,Fri Jun 05 13:59:53 PDT 2009,NO_QUERY,Beccaa93,@TheRealJordin i know exactly how your feeling  Im curled up in bed right now witha hot water bottle. NOT FUN! haha hope you feel better x
0,1984898930,Sun May 31 16:01:45 PDT 2009,NO_QUERY,OhSunshine_,@FaketragedyCom i know 
0,2298444318,Tue Jun 23 11:41:10 PDT 2009,NO_QUERY,RaymundoMonge,Looks like I won't be getting operated b4 my album release   Gonna surprise my pops at work and have lunch with him! Happy late Dad's day!
0,2179843781,Mon Jun 15 09:39:41 PDT 2009,NO_QUERY,KrisCamp,im getting my wisdom teeth out tomorrrow 
4,2072317133,Sun Jun 07 20:47:43 PDT 2009,NO_QUERY,SonnieJHawk,http://twitpic.com/6vvk2 - My new snowboard! Oh it's so pretty... 
4,1827631965,Sun May 17 11:07:10 PDT 2009,NO_QUERY,BellaKavner98,BYE EVERYONE. 
0,2065618215,Sun Jun 07 08:57:49 PDT 2009,NO_QUERY,Christinahahaha,Also doesn't help that it is an absolutely gorgeous Boston day (mid 70s) AND @stacey_a_allen invited me to her sister's grad party. 
4,2045755369,Fri Jun 05 11:11:19 PDT 2009,NO_QUERY,bustyb73,@harmony341 yeah went today and had blood done ..thanks for asking  hows u ?
4,1836418335,Mon May 18 07:57:50 PDT 2009,NO_QUERY,TonyWade,"@iantalbot If something needs pluckin, I pluck it... "
4,1694240468,Mon May 04 01:43:04 PDT 2009,NO_QUERY,Brooklyn_H,gonna knit a felted heart toy for mum for Mothers Day. she's so great (not really) she loves anything i give her  luv ya mummy
4,1752845811,Sat May 09 23:11:24 PDT 2009,NO_QUERY,SaschaScarpulla,@vautrin tis' cool..I still stand by my former proclamation! I'm just stubborn that way! #rebellioustwitwhoknowsacoolcatcook lol 
0,2064150967,Sun Jun 07 05:23:34 PDT 2009,NO_QUERY,BrandyWandLover,"@rustyrockets i think, mr brand, that u at least owe us a few tweets after abandoning us uk girlies for LA  xx"
0,2179618494,Mon Jun 15 09:21:03 PDT 2009,NO_QUERY,geisha88,just finished bade..... surfing online... nutn much to do 
4,2014824980,Wed Jun 03 02:48:44 PDT 2009,NO_QUERY,NYBabe,@Bathbad I'd like to think so   And we haven't forgotten you really 
4,1988991620,Mon Jun 01 00:00:07 PDT 2009,NO_QUERY,Big_Norm,@warmwell When I dole out the bread the big guy is always in front of the queue 
4,2008026075,Tue Jun 02 13:30:37 PDT 2009,NO_QUERY,Jordskkk,"plan for tonight : pack bag, go in bath, pop some pop corn and whack on a DVD "
0,2219510944,Thu Jun 18 00:42:22 PDT 2009,NO_QUERY,ab_linguistics,"It's 8.40 am, and I have already finished my first half hour of work. Don't know how I did it, brain is still half asleep. "
0,1932287974,Tue May 26 21:10:34 PDT 2009,NO_QUERY,pressrecordmag,"@Personal__Jesus no more ben  it will be a bittersweet show, will you be there?"
0,2300053959,Tue Jun 23 13:40:33 PDT 2009,NO_QUERY,Livmarie828,"Sitting at work, waiting for the Receptionist to get off lunch so I can go to my dental    I hate it!"
4,2039669990,Thu Jun 04 22:30:57 PDT 2009,NO_QUERY,bewildia,"@JBMovies Come, come - surely you're not repeating the canard that &quot;indie&quot; and &quot;cheap&quot; are synonymous? "
0,1997688116,Mon Jun 01 17:17:07 PDT 2009,NO_QUERY,one_wingedangel,@veropperez awwww my poor muffins i had to make those and i didnt make them for the cat HE TOOK THE WHOLE FREAKIN BAG and ran away  aw man
0,1985567932,Sun May 31 17:21:13 PDT 2009,NO_QUERY,SupaJohn,@JeepGirlYJ94 I broke my arm 
4,1573026578,Mon Apr 20 23:25:59 PDT 2009,NO_QUERY,jabjavier,why won`t you stand by me 
4,2175360219,Mon Jun 15 00:46:16 PDT 2009,NO_QUERY,MsKandyceJ,Im up. Im throwed. Im lovinn my new followers 
0,2238755096,Fri Jun 19 07:41:54 PDT 2009,NO_QUERY,nick_nc19,"im soooo bored right now.,.,.,!! "
4,2056080891,Sat Jun 06 10:29:31 PDT 2009,NO_QUERY,shayboo4lyfe,Hey Debby or any body else...can sum1 talk 2 me right now??? 
4,1984631314,Sun May 31 15:29:31 PDT 2009,NO_QUERY,yesitsch3l,is up north with kyle till tomorrow  sun burnt.
0,2062234364,Sat Jun 06 22:40:27 PDT 2009,NO_QUERY,CVG95,I'm emo because I can't be part of demi's music video! one of the saddest days of my life 
4,1755345990,Sun May 10 08:54:14 PDT 2009,NO_QUERY,trottersayss,Goodmorning 
0,1753250003,Sun May 10 00:45:33 PDT 2009,NO_QUERY,syahrani,"Please don't leave, Tevez!  I rather dump Berbatov to be honest. a lazy player with 30 Mil tag. http://tinyurl.com/oddnpu (via @MUFCNews)"
0,1677492363,Sat May 02 02:21:59 PDT 2009,NO_QUERY,silentloner,My head isn't healing well it feels that way 
0,1835556415,Mon May 18 06:15:28 PDT 2009,NO_QUERY,nebbiolata,"Bonjour, jet lag. Awake so early I heard the NY Times hit the front step. That's bad "
4,1974430893,Sat May 30 13:07:19 PDT 2009,NO_QUERY,michellyy,"BURGER KING = LOVE  am i the only one that puts fries in my burger and it the crust around it first? People, are looking at me weird :|"
4,1932940527,Tue May 26 22:35:14 PDT 2009,NO_QUERY,frenchlizi,.miss the hubs love sex. 
4,2175828239,Mon Jun 15 02:06:55 PDT 2009,NO_QUERY,Philpower82,On the plane 2 spain  happy days.
4,2175200395,Mon Jun 15 00:20:42 PDT 2009,NO_QUERY,uhmlizziebby,@anthonyrojas okayyy phew. didn't wanna be alittle cr33pst3r there. and thanks 
0,2264873983,Sun Jun 21 05:11:06 PDT 2009,NO_QUERY,SazzyMCH,I am not poorly sick like @loobydo but I am not a happy bunny - I ache 
0,2177068733,Mon Jun 15 05:22:58 PDT 2009,NO_QUERY,Lil_Miss_Dangaa,@jennmarie226 jealous I still have like 100 and something - and they havent even announced dates 
4,1468178186,Tue Apr 07 00:08:24 PDT 2009,NO_QUERY,naturalishmama,Well the sun is shining and I'm feeling guilty 'cos I've neglected the garden. Seed sowing and weeding today methinks 
0,1468617899,Tue Apr 07 02:45:41 PDT 2009,NO_QUERY,jaredgunter,Up since 3:00. Going to be a looooong day. 
0,2002413813,Tue Jun 02 04:08:29 PDT 2009,NO_QUERY,BlackRabb1t010,Kirsten is never up in the morning. And i think she is mad at me 
4,1970913801,Sat May 30 05:38:31 PDT 2009,NO_QUERY,kelsixo,Good morning  
0,2327396964,Thu Jun 25 08:17:41 PDT 2009,NO_QUERY,MagicDandelions,"Keeping my friend and her children in my thoughts today, as they mourn the loss of their husband/father who suddenly died yesterday. "
0,1956408591,Thu May 28 21:48:57 PDT 2009,NO_QUERY,letgotoosoon,@tommcfly you met the fans on wednesday at hilton's bar. meet us! haha  i know you tired but we spent lost of money here just to see you 
0,2321477626,Wed Jun 24 21:06:42 PDT 2009,NO_QUERY,kRySunique,@MzDeDaze no i havent 
4,1835257559,Mon May 18 05:33:15 PDT 2009,NO_QUERY,Riaz_Ahmed_,@MikeOrmond ignore last tweet... vs2010 beta1 available on MSDN on 18/05   http://blogs.zdnet.com/microsoft/?p=2769
0,2014269923,Wed Jun 03 00:59:10 PDT 2009,NO_QUERY,BlackCat_Saya,@Rohan_01 You know..it's really sad that u know that ur classmate don't care about you..        sad memories T.T
4,1881577089,Fri May 22 05:02:03 PDT 2009,NO_QUERY,CeeGeeJewellery,@MadamSalami Thanks for the #followfriday 
4,1965637417,Fri May 29 16:16:22 PDT 2009,NO_QUERY,Paiige__,i Just Watched BGT! :o i Saw the Litte Girl Cry! :O omg.omg.omg! i Really Cant Belive it! im Sorry it Was So Fuuny Lol  x
0,2013118838,Tue Jun 02 21:57:41 PDT 2009,NO_QUERY,cmkhouri,ahhh noooo.....now everyone will know I'm gullible 
0,1680803339,Sat May 02 12:31:57 PDT 2009,NO_QUERY,bl00dline,I.....want to.......go........home........ 
0,2226844109,Thu Jun 18 12:27:29 PDT 2009,NO_QUERY,racheylhotdamn,R.I.P. Sidekick. You've been through quite a lot with me 
0,2006461353,Tue Jun 02 11:12:07 PDT 2009,NO_QUERY,crazymitchell,Only 1 hour 50 minutes left of work  Better get back to it then 
0,2240290848,Fri Jun 19 09:34:10 PDT 2009,NO_QUERY,marisasmile,I really want to see Boys Like Girls tonight! 
4,1964355405,Fri May 29 14:06:20 PDT 2009,NO_QUERY,mooreal5,so far this weekend has started off amazing! Next:  seeing Up in 3D with my Jonathan 
4,1685808829,Sun May 03 02:11:27 PDT 2009,NO_QUERY,logansmum08,@littlesunflower happy bday have a good day  x
4,2048679723,Fri Jun 05 15:35:44 PDT 2009,NO_QUERY,Holly_Baugh,"@RetroRewind All the songs I wanted to hear on the 12 hour.  You have been chatting with Jason, haven't you! LOL "
4,1881090619,Fri May 22 03:34:05 PDT 2009,NO_QUERY,kelly_plusnet,@dannywhitehouse That last message wasn't a dig 
4,1970452478,Sat May 30 03:55:37 PDT 2009,NO_QUERY,ArunChitnis,"@ruchitasaxena Hi. Arun Chitnis, CorpCom drone at Jones Lang LaSalle Meghraj. Good to connect with if real estate is your bag "
0,2243582312,Fri Jun 19 13:38:05 PDT 2009,NO_QUERY,myfunclub,"@crazydiamondsi Eh up you  We are talking SAAB 9-5 se, estate too. Had to get a 2.0t as insurance wouldn't touch Poppet on a 2.3t "
4,2046409621,Fri Jun 05 12:08:18 PDT 2009,NO_QUERY,kyna_,@joykb1124 Basically a loans officer at a &quot;pay day loan&quot; kind of place ..but they're growing and hoping to be a bank within 5 years 
0,1559840103,Sun Apr 19 12:10:51 PDT 2009,NO_QUERY,JameeBean,So upset that spring break is like over 
4,1993100433,Mon Jun 01 09:49:58 PDT 2009,NO_QUERY,CocodeMer19,@calvinharris  catch you in B/mouth in October !   Southampton's better tho' ;)!
0,1468136206,Mon Apr 06 23:54:54 PDT 2009,NO_QUERY,Sam_Symons,"@riskyrevenge Wait, what? Sick? "
0,2174954568,Sun Jun 14 23:43:09 PDT 2009,NO_QUERY,candacefaye,Im mad im sittin here &amp; i wanna go to sleep but cant! uuuuhhh 
4,1557243311,Sun Apr 19 02:52:54 PDT 2009,NO_QUERY,Nutronic,@MASHUPFACTS u listed some great mashup artists there 
0,2219315671,Thu Jun 18 00:15:45 PDT 2009,NO_QUERY,kimmy_gurl_33,"@NinjaLikesCheez *tears* video games = death.  @damnELECTRIC if you send me the money, I so would, but i'm hella broke and up at 2:15am.  "
0,2323250377,Thu Jun 25 00:13:40 PDT 2009,NO_QUERY,kpartridge11,"is tired of putting forth soooo much effort, and getting nothing in return. "
0,2326866322,Thu Jun 25 07:36:53 PDT 2009,NO_QUERY,jill777,@DonnieWahlberg Morning! Will you @jasonjmikemgmt be giving out tix to houston as well??  i want 2 make the trip &amp; there is sh*t left! 
0,2190824590,Tue Jun 16 03:49:48 PDT 2009,NO_QUERY,michaelbaylosis,@beyoncatweets How awesome? Lol... I guess they were good but it could still be better 
0,1969844806,Sat May 30 01:26:40 PDT 2009,NO_QUERY,pradeeprama,Rahman's performing 2row in Pune. But I will not be able to make it 
4,1969186967,Fri May 29 23:16:13 PDT 2009,NO_QUERY,justinmccraw,"?????????????????? I just made sushi, and it is delicious! "
0,1956657912,Thu May 28 22:22:26 PDT 2009,NO_QUERY,stephaaniemarie,Cuddling with Sammy before I leave him until Sunday  My baaaby!
4,2176300561,Mon Jun 15 03:29:35 PDT 2009,NO_QUERY,iBump,staring at tweezers ... my life is so exciting 
0,2071809015,Sun Jun 07 19:57:26 PDT 2009,NO_QUERY,minemogul3,disappointed  signing off
0,2185503530,Mon Jun 15 17:28:52 PDT 2009,NO_QUERY,jenimayyy,@mikegentile hey stud. go figure you come to the land of whores when i am gone in the bahamas 
0,2260228529,Sat Jun 20 18:52:53 PDT 2009,NO_QUERY,chrisnickinson,3 cheers for losing the cell phone charger cable 
0,2175336668,Mon Jun 15 00:42:24 PDT 2009,NO_QUERY,laurayvette,"bearly got home   ugh need to wash clothes,shower,sleep and wake up early for summer school :@"
0,1998827283,Mon Jun 01 19:11:22 PDT 2009,NO_QUERY,adrijuicy,i really need to vomit 
